SNR,window,p,MD_x,FAR_x
0.0,50,0.5,0.0012,0.3769
0.0,50,0.5,0.0005,0.2767
0.0,50,0.5,0.0017,0.3405
0.0,50,0.5,0.0015,0.3883
0.0,50,0.5,0.0009,0.3663
0.0,50,0.5,0.0005,0.3573
0.0,50,0.5,0.0009,0.2827
0.0,50,0.5,0.0006,0.3294
0.0,50,0.5,0.0008,0.298
0.0,50,0.5,0.0005,0.3422
0.0,50,0.5,0.0009,0.3198
0.0,50,0.5,0.0008,0.3292
0.0,50,0.5,0.0009,0.3115
0.0,50,0.5,0.0015,0.3001
0.0,50,0.5,0.0012,0.3355
0.0,50,0.5,0.0007,0.3679
0.0,50,0.5,0.0007,0.4021
0.0,50,0.5,0.0009,0.3817
0.0,50,0.5,0.0008,0.315
0.0,50,0.5,0.0009,0.279
0.0,50,0.5,0.0016,0.3833
0.0,50,0.5,0.0005,0.2897
0.0,50,0.5,0.001,0.3331
0.0,50,0.5,0.0013,0.3173
0.0,50,0.5,0.001,0.3439
0.0,50,0.5,0.0013,0.3609
0.0,50,0.5,0.0015,0.3398
0.0,50,0.5,0.0013,0.2977
0.0,50,0.5,0.0007,0.2573
0.0,50,0.5,0.0007,0.3862
0.0,50,0.5,0.002,0.3363
0.0,50,0.5,0.0008,0.3848
0.0,50,0.5,0.0014,0.2834
0.0,50,0.5,0.0012,0.2803
0.0,50,0.5,0.0008,0.3249
0.0,50,0.5,0.0013,0.2929
0.0,50,0.5,0.0004,0.2639
0.0,50,0.5,0.0013,0.273
0.0,50,0.5,0.0012,0.2815
0.0,50,0.5,0.0005,0.3687
0.0,50,0.5,0.001,0.3405
0.0,50,0.5,0.0004,0.3723
0.0,50,0.5,0.0004,0.3482
0.0,50,0.5,0.001,0.3992
0.0,50,0.5,0.0009,0.284
0.0,50,0.5,0.0004,0.3699
0.0,50,0.5,0.0009,0.4032
0.0,50,0.5,0.0015,0.3684
0.0,50,0.5,0.0006,0.2783
0.0,50,0.5,0.0008,0.3582
0.0,50,0.5,0.0009,0.4277
0.0,50,0.5,0.0013,0.344
0.0,50,0.5,0.0007,0.3294
0.0,50,0.5,0.001,0.3391
0.0,50,0.5,0.0013,0.3565
0.0,50,0.5,0.0005,0.2832
0.0,50,0.5,0.0004,0.3955
0.0,50,0.5,0.0006,0.3374
0.0,50,0.5,0.0013,0.3286
0.0,50,0.5,0.0013,0.3812
0.0,50,0.5,0.0013,0.3221
0.0,50,0.5,0.0014,0.3522
0.0,50,0.5,0.0004,0.3909
0.0,50,0.5,0.0007,0.3421
0.0,50,0.5,0.0005,0.3186
0.0,50,0.5,0.0004,0.3749
0.0,50,0.5,0.0004,0.2503
0.0,50,0.5,0.001,0.3246
0.0,50,0.5,0.0004,0.275
0.0,50,0.5,0.0008,0.3269
0.0,50,0.5,0.0007,0.2988
0.0,50,0.5,0.0013,0.3222
0.0,50,0.5,0.0011,0.3149
0.0,50,0.5,0.0009,0.3578
0.0,50,0.5,0.0006,0.3588
0.0,50,0.5,0.0007,0.2904
0.0,50,0.5,0.0016,0.2818
0.0,50,0.5,0.001,0.3118
0.0,50,0.5,0.0012,0.276
0.0,50,0.5,0.0017,0.3985
0.0,50,0.5,0.0011,0.2952
0.0,50,0.5,0.0009,0.3257
0.0,50,0.5,0.0014,0.3155
0.0,50,0.5,0.0015,0.2896
0.0,50,0.5,0.0011,0.285
0.0,50,0.5,0.0012,0.2754
0.0,50,0.5,0.0008,0.3505
0.0,50,0.5,0.001,0.3364
0.0,50,0.5,0.0016,0.2969
0.0,50,0.5,0.002,0.3166
0.0,50,0.5,0.0014,0.3433
0.0,50,0.5,0.0009,0.3901
0.0,50,0.5,0.0014,0.3754
0.0,50,0.5,0.0008,0.2932
0.0,50,0.5,0.0009,0.4118
0.0,50,0.5,0.0012,0.371
0.0,50,0.5,0.0017,0.3326
0.0,50,0.5,0.0011,0.3721
0.0,50,0.5,0.0009,0.2733
0.0,50,0.5,0.0008,0.3109
0.0,50,0.5,0.0011,0.3809
0.0,50,0.5,0.0006,0.3373
0.0,50,0.5,0.0018,0.3017
0.0,50,0.5,0.0014,0.3616
0.0,50,0.5,0.0015,0.2683
0.0,50,0.5,0.0008,0.3005
0.0,50,0.5,0.0013,0.3819
0.0,50,0.5,0.001,0.3626
0.0,50,0.5,0.0011,0.2941
0.0,50,0.5,0.0004,0.3047
0.0,50,0.5,0.0004,0.3345
0.0,50,0.5,0.0005,0.2594
0.0,50,0.5,0.0016,0.3684
0.0,50,0.5,0.0015,0.3306
0.0,50,0.5,0.0009,0.2822
0.0,50,0.5,0.0009,0.2178
0.0,50,0.5,0.0006,0.361
0.0,50,0.5,0.0012,0.3267
0.0,50,0.5,0.0007,0.2755
0.0,50,0.5,0.0024,0.2707
0.0,50,0.5,0.0008,0.3113
0.0,50,0.5,0.0006,0.3343
0.0,50,0.5,0.0007,0.3155
0.0,50,0.5,0.0006,0.2985
0.0,50,0.5,0.0006,0.3875
0.0,50,0.5,0.0012,0.3081
0.0,50,0.5,0.0015,0.3276
0.0,50,0.5,0.0014,0.3082
0.0,50,0.5,0.0011,0.3502
0.0,50,0.5,0.0003,0.2818
0.0,50,0.5,0.001,0.3674
0.0,50,0.5,0.0007,0.3846
0.0,50,0.5,0.0009,0.3553
0.0,50,0.5,0.001,0.3333
0.0,50,0.5,0.0014,0.3583
0.0,50,0.5,0.001,0.3298
0.0,50,0.5,0.0016,0.3701
0.0,50,0.5,0.0003,0.39
0.0,50,0.5,0.0014,0.3404
0.0,50,0.5,0.0008,0.4548
0.0,50,0.5,0.0009,0.286
0.0,50,0.5,0.0009,0.3343
0.0,50,0.5,0.0008,0.3751
0.0,50,0.5,0.0004,0.3134
0.0,50,0.5,0.0006,0.305
0.0,50,0.5,0.0005,0.3607
0.0,50,0.5,0.0011,0.3906
0.0,50,0.5,0.0009,0.295
0.0,50,0.5,0.0008,0.3078
0.0,50,0.5,0.0012,0.3671
0.0,50,0.5,0.001,0.3916
0.0,50,0.5,0.0006,0.413
0.0,50,0.5,0.0006,0.2885
0.0,50,0.5,0.0011,0.3033
0.0,50,0.5,0.0014,0.3298
0.0,50,0.5,0.0006,0.2913
0.0,50,0.5,0.0017,0.3358
0.0,50,0.5,0.0009,0.3385
0.0,50,0.5,0.0015,0.3631
0.0,50,0.5,0.0018,0.2872
0.0,50,0.5,0.0015,0.324
0.0,50,0.5,0.0006,0.2989
0.0,50,0.5,0.0008,0.2575
0.0,50,0.5,0.001,0.2824
0.0,50,0.5,0.0006,0.284
0.0,50,0.5,0.0008,0.3231
0.0,50,0.5,0.0009,0.299
0.0,50,0.5,0.0012,0.3701
0.0,50,0.5,0.0008,0.2825
0.0,50,0.5,0.0005,0.3948
0.0,50,0.5,0.0007,0.3129
0.0,50,0.5,0.001,0.4163
0.0,50,0.5,0.0008,0.3378
0.0,50,0.5,0.0008,0.4142
0.0,50,0.5,0.0009,0.3435
0.0,50,0.5,0.0011,0.3659
0.0,50,0.5,0.0011,0.3353
0.0,50,0.5,0.0013,0.3251
0.0,50,0.5,0.0005,0.2757
0.0,50,0.5,0.0012,0.3518
0.0,50,0.5,0.0008,0.3696
0.0,50,0.5,0.0006,0.3873
0.0,50,0.5,0.0009,0.3469
0.0,50,0.5,0.0011,0.2761
0.0,50,0.5,0.001,0.3188
0.0,50,0.5,0.0015,0.3065
0.0,50,0.5,0.0012,0.2979
0.0,50,0.5,0.0007,0.373
0.0,50,0.5,0.0011,0.4365
0.0,50,0.5,0.0009,0.2414
0.0,50,0.5,0.0007,0.3066
0.0,50,0.5,0.0005,0.3683
0.0,50,0.5,0.0012,0.388
0.0,50,0.5,0.0006,0.37
0.0,50,0.5,0.0004,0.2999
0.0,50,0.5,0.001,0.3241
0.0,50,0.5,0.0018,0.267
0.0,50,0.5,0.0015,0.3437
0.0,50,0.5,0.0009,0.3457
0.0,50,0.5,0.0009,0.321
0.0,50,0.5,0.0012,0.3461
0.0,50,0.5,0.0008,0.3963
0.0,50,0.5,0.0013,0.3354
0.0,50,0.5,0.0023,0.2921
0.0,50,0.5,0.0013,0.2648
0.0,50,0.5,0.0009,0.3935
0.0,50,0.5,0.0008,0.3733
0.0,50,0.5,0.0011,0.2817
0.0,50,0.5,0.0007,0.3573
0.0,50,0.5,0.0011,0.3367
0.0,50,0.5,0.0026,0.3471
0.0,50,0.5,0.0009,0.3003
0.0,50,0.5,0.0008,0.3356
0.0,50,0.5,0.0018,0.3593
0.0,50,0.5,0.0011,0.4034
0.0,50,0.5,0.0014,0.3973
0.0,50,0.5,0.0003,0.3373
0.0,50,0.5,0.0011,0.2902
0.0,50,0.5,0.0008,0.326
0.0,50,0.5,0.0011,0.3567
0.0,50,0.5,0.0006,0.3015
0.0,50,0.5,0.0006,0.3012
0.0,50,0.5,0.0004,0.3091
0.0,50,0.5,0.0014,0.3841
0.0,50,0.5,0.0017,0.2972
0.0,50,0.5,0.0009,0.3008
0.0,50,0.5,0.0011,0.3136
0.0,50,0.5,0.0008,0.3698
0.0,50,0.5,0.0014,0.3749
0.0,50,0.5,0.0003,0.3716
0.0,50,0.5,0.0012,0.2647
0.0,50,0.5,0.0013,0.289
0.0,50,0.5,0.0017,0.2829
0.0,50,0.5,0.0012,0.3354
0.0,50,0.5,0.0007,0.4247
0.0,50,0.5,0.0006,0.3231
0.0,50,0.5,0.0012,0.3072
0.0,50,0.5,0.0016,0.3037
0.0,50,0.5,0.0013,0.3659
0.0,50,0.5,0.0012,0.3381
0.0,50,0.5,0.0011,0.3344
0.0,50,0.5,0.0004,0.3389
0.0,50,0.5,0.0008,0.374
0.0,50,0.5,0.001,0.3588
0.0,50,0.5,0.0004,0.2709
0.0,50,0.5,0.0012,0.2972
0.0,50,0.5,0.0012,0.3632
0.0,50,0.5,0.0007,0.3544
0.0,50,0.5,0.0008,0.3846
0.0,50,0.5,0.0007,0.279
0.0,50,0.5,0.0008,0.3116
0.0,50,0.5,0.0004,0.3814
0.0,50,0.5,0.0006,0.3054
0.0,50,0.5,0.0013,0.3393
0.0,50,0.5,0.0008,0.387
0.0,50,0.5,0.0006,0.2527
0.0,50,0.5,0.0006,0.3762
0.0,50,0.5,0.0017,0.3243
0.0,50,0.5,0.0009,0.3655
0.0,50,0.5,0.0016,0.3185
0.0,50,0.5,0.0009,0.3619
0.0,50,0.5,0.0007,0.3677
0.0,50,0.5,0.0011,0.3161
0.0,50,0.5,0.0007,0.4119
0.0,50,0.5,0.0011,0.3449
0.0,50,0.5,0.001,0.3614
0.0,50,0.5,0.0015,0.3148
0.0,50,0.5,0.0012,0.3613
0.0,50,0.5,0.0007,0.3847
0.0,50,0.5,0.0007,0.2896
0.0,50,0.5,0.0003,0.3775
0.0,50,0.5,0.0009,0.3311
0.0,50,0.5,0.0014,0.3699
0.0,50,0.5,0.0006,0.2746
0.0,50,0.5,0.001,0.4031
0.0,50,0.5,0.0013,0.3139
0.0,50,0.5,0.0008,0.3488
0.0,50,0.5,0.0016,0.3
0.0,50,0.5,0.0009,0.3389
0.0,50,0.5,0.0012,0.3612
0.0,50,0.5,0.0009,0.3718
0.0,50,0.5,0.0011,0.3623
0.0,50,0.5,0.0011,0.3749
0.0,50,0.5,0.001,0.3876
0.0,50,0.5,0.001,0.2914
0.0,50,0.5,0.0015,0.3454
0.0,50,0.5,0.0014,0.3141
0.0,50,0.5,0.0006,0.4077
0.0,50,0.5,0.0005,0.3703
0.0,50,0.5,0.0006,0.3579
0.0,50,0.5,0.0011,0.2862
0.0,50,0.5,0.0009,0.4008
0.0,50,0.5,0.0006,0.3746
0.0,50,0.5,0.0012,0.3284
0.0,50,0.5,0.0016,0.2878
0.0,50,0.5,0.0007,0.345
0.0,50,0.5,0.0009,0.3766
0.0,50,0.5,0.0008,0.2868
0.0,50,0.5,0.0015,0.368
0.0,50,0.5,0.0008,0.3138
0.0,50,0.5,0.0007,0.3561
0.0,50,0.5,0.0014,0.3929
0.0,50,0.5,0.0009,0.3295
0.0,50,0.5,0.0011,0.3118
0.0,50,0.5,0.0008,0.4055
0.0,50,0.5,0.0006,0.2905
0.0,50,0.5,0.0008,0.3703
0.0,50,0.5,0.0007,0.2889
0.0,50,0.5,0.0008,0.2902
0.0,50,0.5,0.0009,0.2511
0.0,50,0.5,0.001,0.3407
0.0,50,0.5,0.0002,0.2733
0.0,50,0.5,0.0004,0.3294
0.0,50,0.5,0.0011,0.3528
0.0,50,0.5,0.0012,0.3067
0.0,50,0.5,0.0008,0.2914
0.0,50,0.5,0.0005,0.3149
0.0,50,0.5,0.0015,0.3597
0.0,50,0.5,0.0004,0.3255
0.0,50,0.5,0.0008,0.2709
0.0,50,0.5,0.0012,0.3293
0.0,50,0.5,0.0018,0.3492
0.0,50,0.5,0.0011,0.3791
0.0,50,0.5,0.0008,0.3169
0.0,50,0.5,0.0014,0.31
0.0,50,0.5,0.0015,0.3201
0.0,50,0.5,0.0009,0.3427
0.0,50,0.5,0.0016,0.3669
0.0,50,0.5,0.001,0.3415
0.0,50,0.5,0.0012,0.3237
0.0,50,0.5,0.0012,0.3103
0.0,50,0.5,0.0013,0.2932
0.0,50,0.5,0.0011,0.3567
0.0,50,0.5,0.0017,0.4394
0.0,50,0.5,0.0009,0.3488
0.0,50,0.5,0.0009,0.3417
0.0,50,0.5,0.0011,0.341
0.0,50,0.5,0.0013,0.335
0.0,50,0.5,0.0015,0.34
0.0,50,0.5,0.0011,0.2333
0.0,50,0.5,0.0013,0.3958
0.0,50,0.5,0.0019,0.2881
0.0,50,0.5,0.0012,0.2818
0.0,50,0.5,0.0008,0.375
0.0,50,0.5,0.0011,0.3513
0.0,50,0.5,0.0007,0.3304
0.0,50,0.5,0.0017,0.3427
0.0,50,0.5,0.0014,0.3569
0.0,50,0.5,0.001,0.279
0.0,50,0.5,0.0005,0.3734
0.0,50,0.5,0.0004,0.2983
0.0,50,0.5,0.0008,0.429
0.0,50,0.5,0.0011,0.4289
0.0,50,0.5,0.0009,0.3757
0.0,50,0.5,0.0007,0.2704
0.0,50,0.5,0.0007,0.3418
0.0,50,0.5,0.0016,0.4194
0.0,50,0.5,0.0016,0.3266
0.0,50,0.5,0.0016,0.3634
0.0,50,0.5,0.0009,0.3167
0.0,50,0.5,0.0006,0.3362
0.0,50,0.5,0.0008,0.3562
0.0,50,0.5,0.0013,0.3491
0.0,50,0.5,0.0015,0.4553
0.0,50,0.5,0.0013,0.3102
0.0,50,0.5,0.0009,0.3341
0.0,50,0.5,0.0013,0.3208
0.0,50,0.5,0.001,0.3974
0.0,50,0.5,0.0007,0.3588
0.0,50,0.5,0.0007,0.324
0.0,50,0.5,0.0007,0.4123
0.0,50,0.5,0.0013,0.344
0.0,50,0.5,0.0011,0.4455
0.0,50,0.5,0.001,0.3368
0.0,50,0.5,0.0009,0.3689
0.0,50,0.5,0.0005,0.3296
0.0,50,0.5,0.0007,0.3459
0.0,50,0.5,0.001,0.2631
0.0,50,0.5,0.002,0.255
0.0,50,0.5,0.0007,0.368
0.0,50,0.5,0.0013,0.4437
0.0,50,0.5,0.0006,0.3432
0.0,50,0.5,0.002,0.2761
0.0,50,0.5,0.0016,0.364
0.0,50,0.5,0.0006,0.4175
0.0,50,0.5,0.0005,0.3575
0.0,50,0.5,0.0004,0.371
0.0,50,0.5,0.0,0.3176
0.0,50,0.5,0.0007,0.3186
0.0,50,0.5,0.0013,0.3155
0.0,50,0.5,0.0016,0.3413
0.0,50,0.5,0.001,0.4554
0.0,50,0.5,0.0012,0.2874
0.0,50,0.5,0.0014,0.3508
0.0,50,0.5,0.0017,0.3711
0.0,50,0.5,0.0008,0.3312
0.0,50,0.5,0.0014,0.2648
0.0,50,0.5,0.0011,0.2797
0.0,50,0.5,0.001,0.3158
0.0,50,0.5,0.0013,0.2709
0.0,50,0.5,0.0011,0.288
0.0,50,0.5,0.0003,0.419
0.0,50,0.5,0.0011,0.3793
0.0,50,0.5,0.002,0.4093
0.0,50,0.5,0.0006,0.3297
0.0,50,0.5,0.001,0.3574
0.0,50,0.5,0.002,0.3825
0.0,50,0.5,0.0008,0.2998
0.0,50,0.5,0.001,0.3845
0.0,50,0.5,0.0015,0.2351
0.0,50,0.5,0.0005,0.3326
0.0,50,0.5,0.0009,0.3064
0.0,50,0.5,0.0009,0.2968
0.0,50,0.5,0.0004,0.3752
0.0,50,0.5,0.0005,0.3127
0.0,50,0.5,0.0014,0.2568
0.0,50,0.5,0.0009,0.3507
0.0,50,0.5,0.0015,0.2896
0.0,50,0.5,0.0005,0.3573
0.0,50,0.5,0.0014,0.3393
0.0,50,0.5,0.0002,0.3242
0.0,50,0.5,0.0008,0.3103
0.0,50,0.5,0.0008,0.3121
0.0,50,0.5,0.0006,0.3189
0.0,50,0.5,0.0009,0.4193
0.0,50,0.5,0.0008,0.3836
0.0,50,0.5,0.0011,0.353
0.0,50,0.5,0.0023,0.3597
0.0,50,0.5,0.0011,0.3646
0.0,50,0.5,0.0009,0.2997
0.0,50,0.5,0.0011,0.4247
0.0,50,0.5,0.0009,0.3477
0.0,50,0.5,0.0012,0.2842
0.0,50,0.5,0.0013,0.3225
0.0,50,0.5,0.0014,0.3371
0.0,50,0.5,0.002,0.3325
0.0,50,0.5,0.0007,0.2941
0.0,50,0.5,0.0015,0.3097
0.0,50,0.5,0.0011,0.278
0.0,50,0.5,0.0009,0.316
0.0,50,0.5,0.0006,0.3599
0.0,50,0.5,0.0006,0.3631
0.0,50,0.5,0.001,0.3095
0.0,50,0.5,0.0012,0.2989
0.0,50,0.5,0.0017,0.3583
0.0,50,0.5,0.001,0.3653
0.0,50,0.5,0.0015,0.3621
0.0,50,0.5,0.0004,0.3167
0.0,50,0.5,0.0018,0.4271
0.0,50,0.5,0.001,0.3153
0.0,50,0.5,0.0014,0.3093
0.0,50,0.5,0.0009,0.2605
0.0,50,0.5,0.0003,0.3906
0.0,50,0.5,0.001,0.3258
0.0,50,0.5,0.0008,0.3699
0.0,50,0.5,0.001,0.3695
0.0,50,0.5,0.0006,0.2862
0.0,50,0.5,0.0007,0.3724
0.0,50,0.5,0.0005,0.308
0.0,50,0.5,0.0014,0.3431
0.0,50,0.5,0.0009,0.3128
0.0,50,0.5,0.0007,0.3288
0.0,50,0.5,0.0011,0.3706
0.0,50,0.5,0.0005,0.3275
0.0,50,0.5,0.0015,0.309
0.0,50,0.5,0.0014,0.3438
0.0,50,0.5,0.001,0.2721
0.0,50,0.5,0.0016,0.4502
0.0,50,0.5,0.0005,0.3488
0.0,50,0.5,0.0006,0.2536
0.0,50,0.5,0.0013,0.3944
0.0,50,0.5,0.0007,0.3835
0.0,50,0.5,0.0013,0.3547
0.0,50,0.5,0.0009,0.2554
0.0,50,0.5,0.0018,0.4171
0.0,50,0.5,0.001,0.3063
0.0,50,0.5,0.0014,0.3258
0.0,50,0.5,0.0008,0.3866
0.0,50,0.5,0.0007,0.3187
0.0,50,0.5,0.0012,0.3518
0.0,50,0.5,0.0015,0.2501
0.0,50,0.5,0.0009,0.3458
0.0,50,0.5,0.0008,0.3215
0.0,50,0.5,0.0013,0.3385
0.0,50,0.5,0.0006,0.3213
0.0,50,0.5,0.0009,0.3138
0.0,50,0.5,0.0009,0.2873
0.0,50,0.5,0.0007,0.3054
0.0,50,0.5,0.0012,0.3165
0.0,50,0.5,0.0008,0.322
0.0,50,0.5,0.0009,0.3436
0.0,50,0.5,0.0012,0.3637
0.0,50,0.5,0.0013,0.3365
0.0,50,0.5,0.0005,0.3816
0.0,50,0.5,0.0012,0.3587
0.0,50,0.5,0.0011,0.279
0.0,50,0.5,0.0014,0.3435
0.0,50,0.5,0.0013,0.3953
0.0,50,0.5,0.001,0.3277
0.0,50,0.5,0.0013,0.2884
0.0,50,0.5,0.0009,0.4076
0.0,50,0.5,0.0012,0.3313
0.0,50,0.5,0.0009,0.3309
0.0,50,0.5,0.001,0.3374
0.0,50,0.5,0.0005,0.301
0.0,50,0.5,0.0013,0.334
0.0,50,0.5,0.0008,0.3194
0.0,50,0.5,0.001,0.3781
0.0,50,0.5,0.0013,0.2876
0.0,50,0.5,0.0006,0.3951
0.0,50,0.5,0.0008,0.3356
0.0,50,0.5,0.0009,0.3086
0.0,50,0.5,0.0006,0.3542
0.0,50,0.5,0.0013,0.3039
0.0,50,0.5,0.0009,0.3646
0.0,50,0.5,0.0013,0.2928
0.0,50,0.5,0.0012,0.2765
0.0,50,0.5,0.0008,0.2756
0.0,50,0.5,0.0007,0.2806
0.0,50,0.5,0.0015,0.4037
0.0,50,0.5,0.0014,0.3432
0.0,50,0.5,0.0006,0.3579
0.0,50,0.5,0.001,0.4187
0.0,50,0.5,0.0014,0.4458
0.0,50,0.5,0.0018,0.3784
0.0,50,0.5,0.0021,0.3609
0.0,50,0.5,0.0009,0.3639
0.0,50,0.5,0.0012,0.404
0.0,50,0.5,0.0011,0.3581
0.0,50,0.5,0.0016,0.3026
0.0,50,0.5,0.0007,0.3393
0.0,50,0.5,0.0004,0.352
0.0,50,0.5,0.0011,0.2299
0.0,50,0.5,0.0013,0.3605
0.0,50,0.5,0.0016,0.3291
0.0,50,0.5,0.0008,0.3727
0.0,50,0.5,0.001,0.3441
0.0,50,0.5,0.0006,0.4641
0.0,50,0.5,0.0012,0.3883
0.0,50,0.5,0.0009,0.3348
0.0,50,0.5,0.0009,0.3281
0.0,50,0.5,0.0008,0.3034
0.0,50,0.5,0.0007,0.3469
0.0,50,0.5,0.001,0.3822
0.0,50,0.5,0.0005,0.3779
0.0,50,0.5,0.0012,0.3216
0.0,50,0.5,0.0013,0.3142
0.0,50,0.5,0.0006,0.4185
0.0,50,0.5,0.0014,0.3008
0.0,50,0.5,0.0012,0.297
0.0,50,0.5,0.0012,0.2764
0.0,50,0.5,0.0007,0.4034
0.0,50,0.5,0.0016,0.3643
0.0,50,0.5,0.0017,0.3022
0.0,50,0.5,0.0016,0.2782
0.0,50,0.5,0.001,0.3107
0.0,50,0.5,0.001,0.362
0.0,50,0.5,0.0012,0.3268
0.0,50,0.5,0.0011,0.2834
0.0,50,0.5,0.0006,0.3258
0.0,50,0.5,0.0013,0.3645
0.0,50,0.5,0.0012,0.3616
0.0,50,0.5,0.0011,0.3099
0.0,50,0.5,0.0011,0.3563
0.0,50,0.5,0.0003,0.3452
0.0,50,0.5,0.0013,0.3048
0.0,50,0.5,0.0009,0.3663
0.0,50,0.5,0.0015,0.2561
0.0,50,0.5,0.0005,0.2616
0.0,50,0.5,0.0016,0.3121
0.0,50,0.5,0.0007,0.3505
0.0,50,0.5,0.0004,0.3546
0.0,50,0.5,0.001,0.2661
0.0,50,0.5,0.0019,0.344
0.0,50,0.5,0.0007,0.3787
0.0,50,0.5,0.0007,0.3371
0.0,50,0.5,0.001,0.3653
0.0,50,0.5,0.0012,0.3326
0.0,50,0.5,0.0011,0.3603
0.0,50,0.5,0.0012,0.3531
0.0,50,0.5,0.0007,0.2954
0.0,50,0.5,0.0022,0.2696
0.0,50,0.5,0.0007,0.3132
0.0,50,0.5,0.0014,0.3218
0.0,50,0.5,0.0011,0.3372
0.0,50,0.5,0.0011,0.3723
0.0,50,0.5,0.0003,0.3426
0.0,50,0.5,0.0013,0.2877
0.0,50,0.5,0.0009,0.3329
0.0,50,0.5,0.0016,0.3078
0.0,50,0.5,0.0014,0.2128
0.0,50,0.5,0.0009,0.2931
0.0,50,0.5,0.0011,0.3824
0.0,50,0.5,0.0006,0.3533
0.0,50,0.5,0.0007,0.3191
0.0,50,0.5,0.0009,0.3275
0.0,50,0.5,0.0017,0.3554
0.0,50,0.5,0.0007,0.3569
0.0,50,0.5,0.0016,0.3199
0.0,50,0.5,0.0007,0.3024
0.0,50,0.5,0.0009,0.3398
0.0,50,0.5,0.0007,0.2768
0.0,50,0.5,0.0004,0.3396
0.0,50,0.5,0.0012,0.3298
0.0,50,0.5,0.001,0.2462
0.0,50,0.5,0.001,0.4752
0.0,50,0.5,0.0004,0.405
0.0,50,0.5,0.0005,0.3294
0.0,50,0.5,0.001,0.3864
0.0,50,0.5,0.0007,0.3198
0.0,50,0.5,0.0011,0.3221
0.0,50,0.5,0.0012,0.3194
0.0,50,0.5,0.0008,0.3216
0.0,50,0.5,0.0008,0.3461
0.0,50,0.5,0.001,0.2484
0.0,50,0.5,0.0007,0.3356
0.0,50,0.5,0.0015,0.3221
0.0,50,0.5,0.0008,0.297
0.0,50,0.5,0.0009,0.3223
0.0,50,0.5,0.0004,0.3614
0.0,50,0.5,0.0007,0.3082
0.0,50,0.5,0.0007,0.3403
0.0,50,0.5,0.0009,0.3025
0.0,50,0.5,0.0004,0.3658
0.0,50,0.5,0.0012,0.3938
0.0,50,0.5,0.0003,0.357
0.0,50,0.5,0.0006,0.3282
0.0,50,0.5,0.0007,0.3502
0.0,50,0.5,0.0009,0.2787
0.0,50,0.5,0.0007,0.3695
0.0,50,0.5,0.0014,0.3597
0.0,50,0.5,0.0013,0.2484
0.0,50,0.5,0.0013,0.2938
0.0,50,0.5,0.0017,0.3678
0.0,50,0.5,0.001,0.3044
0.0,50,0.5,0.0005,0.3266
0.0,50,0.5,0.0007,0.3303
0.0,50,0.5,0.0005,0.3976
0.0,50,0.5,0.0009,0.3222
0.0,50,0.5,0.0017,0.3227
0.0,50,0.5,0.0007,0.3059
0.0,50,0.5,0.0009,0.3427
0.0,50,0.5,0.0004,0.3877
0.0,50,0.5,0.0016,0.3209
0.0,50,0.5,0.0009,0.2975
0.0,50,0.5,0.0014,0.3761
0.0,50,0.5,0.0015,0.3347
0.0,50,0.5,0.0008,0.3433
0.0,50,0.5,0.0006,0.4065
0.0,50,0.5,0.0007,0.3548
0.0,50,0.5,0.0011,0.3083
0.0,50,0.5,0.0012,0.3643
0.0,50,0.5,0.0011,0.2925
0.0,50,0.5,0.0011,0.3555
0.0,50,0.5,0.0006,0.3989
0.0,50,0.5,0.001,0.3632
0.0,50,0.5,0.0013,0.3819
0.0,50,0.5,0.001,0.3701
0.0,50,0.5,0.0006,0.4019
0.0,50,0.5,0.0012,0.3766
0.0,50,0.5,0.0009,0.3199
0.0,50,0.5,0.0011,0.2345
0.0,50,0.5,0.001,0.3025
0.0,50,0.5,0.0019,0.3
0.0,50,0.5,0.0007,0.3145
0.0,50,0.5,0.0007,0.3255
0.0,50,0.5,0.0017,0.26
0.0,50,0.5,0.0008,0.3029
0.0,50,0.5,0.0005,0.2973
0.0,50,0.5,0.0009,0.2579
0.0,50,0.5,0.0009,0.3549
0.0,50,0.5,0.001,0.3153
0.0,50,0.5,0.0016,0.2748
0.0,50,0.5,0.0012,0.3405
0.0,50,0.5,0.001,0.3861
0.0,50,0.5,0.001,0.3674
0.0,50,0.5,0.0014,0.4484
0.0,50,0.5,0.0014,0.4619
0.0,50,0.5,0.0013,0.3057
0.0,50,0.5,0.0014,0.3586
0.0,50,0.5,0.001,0.348
0.0,50,0.5,0.0014,0.3222
0.0,50,0.5,0.0005,0.3891
0.0,50,0.5,0.0014,0.3102
0.0,50,0.5,0.0014,0.2847
0.0,50,0.5,0.0013,0.2778
0.0,50,0.5,0.0006,0.3519
0.0,50,0.5,0.0006,0.3063
0.0,50,0.5,0.0009,0.3941
0.0,50,0.5,0.0008,0.3735
0.0,50,0.5,0.001,0.3525
0.0,50,0.5,0.0005,0.4138
0.0,50,0.5,0.0009,0.3773
0.0,50,0.5,0.0006,0.316
0.0,50,0.5,0.0008,0.3683
0.0,50,0.5,0.0011,0.2995
0.0,50,0.5,0.0004,0.3799
0.0,50,0.5,0.0006,0.368
0.0,50,0.5,0.0002,0.3291
0.0,50,0.5,0.0011,0.3659
0.0,50,0.5,0.0015,0.3316
0.0,50,0.5,0.0016,0.2631
0.0,50,0.5,0.0014,0.3194
0.0,50,0.5,0.0013,0.3728
0.0,50,0.5,0.0013,0.3784
0.0,50,0.5,0.0003,0.3165
